"FeatureID","Time","n","prevalence","mean","sd","median","iqr","sum_abundance"
"Blautia_luti","T0",30,0,0,0,0,0,0
"Blautia_luti","T12",30,0,0,0,0,0,0
"Blautia_marasmi","T0",30,0,0,0,0,0,0
"Blautia_marasmi","T12",30,0,0,0,0,0,0
"Blautia_massiliensis","T0",30,3.3333333333333335,9.062133732782548e-4,0.004963535064573495,0,0,0.027186401198347643
"Blautia_massiliensis","T12",30,0,0,0,0,0,0
"Blautia_obeum","T0",30,0,0,0,0,0,0
"Blautia_obeum","T12",30,0,0,0,0,0,0
"Blautia_producta","T0",30,0,0,0,0,0,0
"Blautia_producta","T12",30,0,0,0,0,0,0
"Blautia_schinkii","T0",30,0,0,0,0,0,0
"Blautia_schinkii","T12",30,0,0,0,0,0,0
"Blautia_sp_An46","T0",30,0,0,0,0,0,0
"Blautia_sp_An46","T12",30,0,0,0,0,0,0
"Blautia_sp_MCC283","T0",30,0,0,0,0,0,0
"Blautia_sp_MCC283","T12",30,0,0,0,0,0,0
"Blautia_sp_MSJ_9","T0",30,0,0,0,0,0,0
"Blautia_sp_MSJ_9","T12",30,0,0,0,0,0,0
"Blautia_sp_Marseille_P3201T","T0",30,0,0,0,0,0,0
"Blautia_sp_Marseille_P3201T","T12",30,0,0,0,0,0,0
"Blautia_sp_OF03_15BH","T0",30,0,0,0,0,0,0
"Blautia_sp_OF03_15BH","T12",30,0,0,0,0,0,0
"Blautia_stercoris","T0",30,0,0,0,0,0,0
"Blautia_stercoris","T12",30,0,0,0,0,0,0
"Blautia_wexlerae","T0",30,0,0,0,0,0,0
"Blautia_wexlerae","T12",30,0,0,0,0,0,0
"Bordetella_bronchiseptica","T0",30,3.3333333333333335,0.022399911093342224,0.12268936591933745,0,0,0.6719973328002667
"Bordetella_bronchiseptica","T12",30,3.3333333333333335,0.002900173380482529,0.01588490381166294,0,0,0.08700520141447587
"Brotolimicola_acetigignens","T0",30,0,0,0,0,0,0
"Brotolimicola_acetigignens","T12",30,0,0,0,0,0,0
"Bulleidia_extructa","T0",30,6.666666666666667,0.0016283724654046034,0.006226054783068038,0,0,0.0488511739621381
"Bulleidia_extructa","T12",30,6.666666666666667,2.2071418494149127e-4,0.0011560052462410567,0,0,0.006621425548244738
"Burkholderia_contaminans","T0",30,0,0,0,0,0,0
"Burkholderia_contaminans","T12",30,16.666666666666664,0.06813291025693319,0.25342865289470773,0,0,2.043987307707996
"Butyricicoccus_SGB14985","T0",30,0,0,0,0,0,0
"Butyricicoccus_SGB14985","T12",30,0,0,0,0,0,0
"Butyricicoccus_intestinisimiae","T0",30,0,0,0,0,0,0
"Butyricicoccus_intestinisimiae","T12",30,0,0,0,0,0,0
"Butyricimonas_faecihominis","T0",30,0,0,0,0,0,0
"Butyricimonas_faecihominis","T12",30,0,0,0,0,0,0
"Butyricimonas_paravirosa","T0",30,0,0,0,0,0,0
"Butyricimonas_paravirosa","T12",30,0,0,0,0,0,0
"Campylobacter_SGB96342","T0",30,3.3333333333333335,1.2120639511800786e-6,6.638747672001694e-6,0,0,3.6361918535402354e-5
"Campylobacter_SGB96342","T12",30,3.3333333333333335,1.2206403128399964e-6,6.685722339426289e-6,0,0,3.661920938519989e-5
"Campylobacter_concisus","T0",30,13.333333333333334,9.820311225286218e-5,2.859803781551969e-4,0,0,0.0029460933675858653
"Campylobacter_concisus","T12",30,33.33333333333333,6.979939002560992e-4,0.0018524522605483983,0,1.6117249059259404e-4,0.020939817007682975
"Campylobacter_rectus","T0",30,6.666666666666667,3.1409195717928325e-5,1.5795010900660628e-4,0,0,9.422758715378497e-4
"Campylobacter_rectus","T12",30,10,4.0342749039309504e-4,0.0014147796073444218,0,0,0.012102824711792852
"Campylobacter_showae","T0",30,6.666666666666667,1.838221360444753e-4,9.131306190905891e-4,0,0,0.005514664081334259
"Campylobacter_showae","T12",30,6.666666666666667,1.6919646842502092e-4,8.653370222162023e-4,0,0,0.005075894052750628
"Candidatus_Cibionibacter_quicibialis","T0",30,0,0,0,0,0,0
"Candidatus_Cibionibacter_quicibialis","T12",30,0,0,0,0,0,0
"Candidatus_Nanogingivalis_gingivitcus","T0",30,3.3333333333333335,8.589667525633418e-5,4.704754665259008e-4,0,0,0.0025769002576900256
"Candidatus_Nanogingivalis_gingivitcus","T12",30,3.3333333333333335,2.5639761387622058e-5,1.404347568105056e-4,0,0,7.691928416286618e-4
"Candidatus_Nanoperiomorbus_periodonticus","T0",30,3.3333333333333335,3.5793220757298247e-7,1.9604754414534395e-6,0,0,1.0737966227189474e-5
"Candidatus_Nanoperiomorbus_periodonticus","T12",30,10,8.727477311064914e-5,2.80567568925721e-4,0,0,0.0026182431933194743
"Candidatus_Nanosynbacter_lyticus","T0",30,0,0,0,0,0,0
"Candidatus_Nanosynbacter_lyticus","T12",30,3.3333333333333335,2.50381809746513e-5,1.3713976518713204e-4,0,0,7.51145429239539e-4
"Candidatus_Nanosynbacter_sp_HMT_352","T0",30,3.3333333333333335,2.073163417227625e-4,0.0011355183690100645,0,0,0.006219490251682875
"Candidatus_Nanosynbacter_sp_HMT_352","T12",30,10,1.6072443842459876e-4,7.103260454293037e-4,0,0,0.004821733152737963
"Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1","T0",30,10,2.595156812771829e-4,8.855505265627725e-4,0,0,0.007785470438315488
"Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1","T12",30,13.333333333333334,0.0018133819447705723,0.007609517916881421,0,0,0.05440145834311717
"Candidatus_Saccharibacteria_unclassified_SGB19846","T0",30,3.3333333333333335,2.2211867834435548e-5,1.2165941057243772e-4,0,0,6.663560350330664e-4
"Candidatus_Saccharibacteria_unclassified_SGB19846","T12",30,6.666666666666667,5.559187663252974e-5,2.405077467348762e-4,0,0,0.0016677562989758923
"Candidatus_Saccharibacteria_unclassified_SGB19905","T0",30,3.3333333333333335,1.0777632363678816e-6,5.9031523620846096e-6,0,0,3.233289709103645e-5
"Candidatus_Saccharibacteria_unclassified_SGB19905","T12",30,3.3333333333333335,1.0419555134512348e-5,5.707025386341189e-5,0,0,3.1258665403537046e-4
