FeatureID,SampleID,RelAbundance,Time,sign|Time
Blautia_obeum,A26H12,0,T12,TRUE
Clostridium_sp_1001270J_160509_D11,A26H12,0,T12,TRUE
Adlercreutzia_equolifaciens,A26H12,0,T12,TRUE
Dysosmobacter_welbionis,A26H12,0,T12,TRUE
Hungatella_hathewayi,A27H0,1.0392240053221435e-4,T0,TRUE
Flavonifractor_plautii,A27H0,2.558089859254507e-4,T0,TRUE
Anaerostipes_hadrus,A27H0,0,T0,TRUE
Actinomyces_SGB17132,A27H0,0,T0,TRUE
Blautia_wexlerae,A27H0,2.794384005261013e-4,T0,TRUE
Bifidobacterium_pseudocatenulatum,A27H0,0,T0,TRUE
Ruminococcus_sp_AF41_9,A27H0,0,T0,TRUE
Lactobacillus_gasseri,A27H0,0,T0,TRUE
Blautia_obeum,A27H0,0,T0,TRUE
Clostridium_sp_1001270J_160509_D11,A27H0,0,T0,TRUE
Adlercreutzia_equolifaciens,A27H0,0,T0,TRUE
Dysosmobacter_welbionis,A27H0,0,T0,TRUE
Hungatella_hathewayi,A27H12,0,T12,TRUE
Flavonifractor_plautii,A27H12,0,T12,TRUE
Anaerostipes_hadrus,A27H12,0,T12,TRUE
Actinomyces_SGB17132,A27H12,0,T12,TRUE
Blautia_wexlerae,A27H12,0.1256541092699719,T12,TRUE
Bifidobacterium_pseudocatenulatum,A27H12,0,T12,TRUE
Ruminococcus_sp_AF41_9,A27H12,0,T12,TRUE
Lactobacillus_gasseri,A27H12,0,T12,TRUE
Blautia_obeum,A27H12,0,T12,TRUE
Clostridium_sp_1001270J_160509_D11,A27H12,0,T12,TRUE
Adlercreutzia_equolifaciens,A27H12,0,T12,TRUE
Dysosmobacter_welbionis,A27H12,0,T12,TRUE
Hungatella_hathewayi,A28H0,0.0036985268721657673,T0,TRUE
Flavonifractor_plautii,A28H0,0.004058366528454201,T0,TRUE
Anaerostipes_hadrus,A28H0,0,T0,TRUE
Actinomyces_SGB17132,A28H0,0,T0,TRUE
Blautia_wexlerae,A28H0,1.9256725370537514e-4,T0,TRUE
Bifidobacterium_pseudocatenulatum,A28H0,6.400646429153843e-4,T0,TRUE
Ruminococcus_sp_AF41_9,A28H0,0,T0,TRUE
Lactobacillus_gasseri,A28H0,0,T0,TRUE
Blautia_obeum,A28H0,0,T0,TRUE
Clostridium_sp_1001270J_160509_D11,A28H0,0,T0,TRUE
Adlercreutzia_equolifaciens,A28H0,0,T0,TRUE
Dysosmobacter_welbionis,A28H0,1.5922933932296758e-4,T0,TRUE
Hungatella_hathewayi,A28H12,0,T12,TRUE
Flavonifractor_plautii,A28H12,0.0028036407554526163,T12,TRUE
Anaerostipes_hadrus,A28H12,0,T12,TRUE
Actinomyces_SGB17132,A28H12,0,T12,TRUE
Blautia_wexlerae,A28H12,0,T12,TRUE
Bifidobacterium_pseudocatenulatum,A28H12,0.055799415406672076,T12,TRUE
Ruminococcus_sp_AF41_9,A28H12,0,T12,TRUE
Lactobacillus_gasseri,A28H12,0,T12,TRUE
Blautia_obeum,A28H12,3.723204167622851e-4,T12,TRUE
Clostridium_sp_1001270J_160509_D11,A28H12,0,T12,TRUE
Adlercreutzia_equolifaciens,A28H12,0,T12,TRUE
Dysosmobacter_welbionis,A28H12,0,T12,TRUE
Hungatella_hathewayi,A30H0,5.686969512375174e-5,T0,TRUE
Flavonifractor_plautii,A30H0,0,T0,TRUE
Anaerostipes_hadrus,A30H0,0.0023004104148409907,T0,TRUE
Actinomyces_SGB17132,A30H0,1.0108432072820708e-4,T0,TRUE
Blautia_wexlerae,A30H0,6.858735208606322e-4,T0,TRUE
Bifidobacterium_pseudocatenulatum,A30H0,0,T0,TRUE
Ruminococcus_sp_AF41_9,A30H0,0,T0,TRUE
Lactobacillus_gasseri,A30H0,0,T0,TRUE
Blautia_obeum,A30H0,4.9995336372529e-6,T0,TRUE
Clostridium_sp_1001270J_160509_D11,A30H0,0,T0,TRUE
Adlercreutzia_equolifaciens,A30H0,0,T0,TRUE
Dysosmobacter_welbionis,A30H0,0,T0,TRUE
Hungatella_hathewayi,A30H12,0,T12,TRUE
Flavonifractor_plautii,A30H12,0,T12,TRUE
Anaerostipes_hadrus,A30H12,0.02281043515843302,T12,TRUE
Actinomyces_SGB17132,A30H12,0,T12,TRUE
Blautia_wexlerae,A30H12,0.0562883351608072,T12,TRUE
Bifidobacterium_pseudocatenulatum,A30H12,0,T12,TRUE
Ruminococcus_sp_AF41_9,A30H12,3.785366222371672e-4,T12,TRUE
Lactobacillus_gasseri,A30H12,0,T12,TRUE
Blautia_obeum,A30H12,0.0034881089836612694,T12,TRUE
Clostridium_sp_1001270J_160509_D11,A30H12,8.410175258216486e-4,T12,TRUE
Adlercreutzia_equolifaciens,A30H12,0.00841150770712676,T12,TRUE
Dysosmobacter_welbionis,A30H12,0,T12,TRUE
Hungatella_hathewayi,P2H0,6.611900247443544e-4,T0,TRUE
Flavonifractor_plautii,P2H0,0.006351206570055202,T0,TRUE
Anaerostipes_hadrus,P2H0,0.006418354941503714,T0,TRUE
Actinomyces_SGB17132,P2H0,0,T0,TRUE
Blautia_wexlerae,P2H0,1.1203364648094057e-4,T0,TRUE
Bifidobacterium_pseudocatenulatum,P2H0,3.665032323981197e-4,T0,TRUE
Ruminococcus_sp_AF41_9,P2H0,0,T0,TRUE
Lactobacillus_gasseri,P2H0,0,T0,TRUE
Blautia_obeum,P2H0,8.649093263582015e-4,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P2H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P2H0,0,T0,TRUE
Dysosmobacter_welbionis,P2H0,0.0014206488782930382,T0,TRUE
Hungatella_hathewayi,P2H12,0,T12,TRUE
Flavonifractor_plautii,P2H12,0,T12,TRUE
Anaerostipes_hadrus,P2H12,0.001830444910328743,T12,TRUE
Actinomyces_SGB17132,P2H12,0,T12,TRUE
Blautia_wexlerae,P2H12,0.004090343930801729,T12,TRUE
Bifidobacterium_pseudocatenulatum,P2H12,0.3235782901036843,T12,TRUE
Ruminococcus_sp_AF41_9,P2H12,0,T12,TRUE
Lactobacillus_gasseri,P2H12,0,T12,TRUE
Blautia_obeum,P2H12,0.009177207218628067,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P2H12,0,T12,TRUE
Adlercreutzia_equolifaciens,P2H12,0.00352885332862035,T12,TRUE
Dysosmobacter_welbionis,P2H12,0,T12,TRUE
Hungatella_hathewayi,P4H0,5.859165678361836e-5,T0,TRUE
Flavonifractor_plautii,P4H0,0,T0,TRUE
Anaerostipes_hadrus,P4H0,0.001284452777480076,T0,TRUE
Actinomyces_SGB17132,P4H0,0,T0,TRUE
Blautia_wexlerae,P4H0,0.0013320032929099973,T0,TRUE
Bifidobacterium_pseudocatenulatum,P4H0,0,T0,TRUE
Ruminococcus_sp_AF41_9,P4H0,0,T0,TRUE
Lactobacillus_gasseri,P4H0,0,T0,TRUE
Blautia_obeum,P4H0,6.197760679875208e-5,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P4H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P4H0,0,T0,TRUE
Dysosmobacter_welbionis,P4H0,0,T0,TRUE
Hungatella_hathewayi,P4H12,5.317502984174317e-5,T12,TRUE
Flavonifractor_plautii,P4H12,0,T12,TRUE
Anaerostipes_hadrus,P4H12,0.0045606206831852614,T12,TRUE
Actinomyces_SGB17132,P4H12,0,T12,TRUE
Blautia_wexlerae,P4H12,0.0226202816040932,T12,TRUE
Bifidobacterium_pseudocatenulatum,P4H12,0,T12,TRUE
Ruminococcus_sp_AF41_9,P4H12,0,T12,TRUE
Lactobacillus_gasseri,P4H12,0,T12,TRUE
Blautia_obeum,P4H12,5.621509539851081e-4,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P4H12,0,T12,TRUE
Adlercreutzia_equolifaciens,P4H12,4.36682956264217e-4,T12,TRUE
Dysosmobacter_welbionis,P4H12,0,T12,TRUE
Hungatella_hathewayi,P5H0,0,T0,TRUE
Flavonifractor_plautii,P5H0,0,T0,TRUE
Anaerostipes_hadrus,P5H0,0.04674180036021505,T0,TRUE
Actinomyces_SGB17132,P5H0,3.305585560452068e-4,T0,TRUE
Blautia_wexlerae,P5H0,0.14014956016370853,T0,TRUE
Bifidobacterium_pseudocatenulatum,P5H0,0,T0,TRUE
Ruminococcus_sp_AF41_9,P5H0,0,T0,TRUE
Lactobacillus_gasseri,P5H0,0,T0,TRUE
Blautia_obeum,P5H0,0,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P5H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P5H0,0,T0,TRUE
Dysosmobacter_welbionis,P5H0,0,T0,TRUE
Hungatella_hathewayi,P5H12,7.732961150514516e-5,T12,TRUE
Flavonifractor_plautii,P5H12,0,T12,TRUE
Anaerostipes_hadrus,P5H12,0.024001529973734736,T12,TRUE
Actinomyces_SGB17132,P5H12,0,T12,TRUE
Blautia_wexlerae,P5H12,0.18305406666643437,T12,TRUE
Bifidobacterium_pseudocatenulatum,P5H12,0.003440430601297368,T12,TRUE
Ruminococcus_sp_AF41_9,P5H12,0,T12,TRUE
Lactobacillus_gasseri,P5H12,0,T12,TRUE
Blautia_obeum,P5H12,6.726470019832298e-4,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P5H12,0,T12,TRUE
Adlercreutzia_equolifaciens,P5H12,6.353894075318774e-4,T12,TRUE
Dysosmobacter_welbionis,P5H12,0,T12,TRUE
Hungatella_hathewayi,P11H0,0,T0,TRUE
Flavonifractor_plautii,P11H0,9.756233507151166e-4,T0,TRUE
Anaerostipes_hadrus,P11H0,0.036490115370185254,T0,TRUE
Actinomyces_SGB17132,P11H0,0,T0,TRUE
Blautia_wexlerae,P11H0,0,T0,TRUE
Bifidobacterium_pseudocatenulatum,P11H0,0,T0,TRUE
Ruminococcus_sp_AF41_9,P11H0,0,T0,TRUE
Lactobacillus_gasseri,P11H0,0,T0,TRUE
Blautia_obeum,P11H0,1.781099330128542e-4,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P11H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P11H0,0,T0,TRUE
Dysosmobacter_welbionis,P11H0,0,T0,TRUE
Hungatella_hathewayi,P11H12,1.1195400634450728e-4,T12,TRUE
Flavonifractor_plautii,P11H12,0,T12,TRUE
Anaerostipes_hadrus,P11H12,0.19708932991169711,T12,TRUE
Actinomyces_SGB17132,P11H12,0,T12,TRUE
Blautia_wexlerae,P11H12,0,T12,TRUE
Bifidobacterium_pseudocatenulatum,P11H12,0.036224294153453414,T12,TRUE
Ruminococcus_sp_AF41_9,P11H12,0,T12,TRUE
Lactobacillus_gasseri,P11H12,0,T12,TRUE
Blautia_obeum,P11H12,0.04347475738829404,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P11H12,9.264696812461621e-4,T12,TRUE
Adlercreutzia_equolifaciens,P11H12,0,T12,TRUE
Dysosmobacter_welbionis,P11H12,0,T12,TRUE
Hungatella_hathewayi,P14H0,2.8532883834883475e-4,T0,TRUE
Flavonifractor_plautii,P14H0,1.463722109562395e-4,T0,TRUE
Anaerostipes_hadrus,P14H0,8.888432545284972e-4,T0,TRUE
Actinomyces_SGB17132,P14H0,0,T0,TRUE
Blautia_wexlerae,P14H0,9.229549389212608e-4,T0,TRUE
Bifidobacterium_pseudocatenulatum,P14H0,0.0862059307555624,T0,TRUE
Ruminococcus_sp_AF41_9,P14H0,0,T0,TRUE
Lactobacillus_gasseri,P14H0,0,T0,TRUE
Blautia_obeum,P14H0,0.002213722822599276,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P14H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P14H0,0,T0,TRUE
Dysosmobacter_welbionis,P14H0,0,T0,TRUE
Hungatella_hathewayi,P14H12,0,T12,TRUE
Flavonifractor_plautii,P14H12,1.3337849147973432e-5,T12,TRUE
Anaerostipes_hadrus,P14H12,0.0468166841249585,T12,TRUE
Actinomyces_SGB17132,P14H12,0,T12,TRUE
Blautia_wexlerae,P14H12,0.021101549143543362,T12,TRUE
Bifidobacterium_pseudocatenulatum,P14H12,0.040161335575997395,T12,TRUE
Ruminococcus_sp_AF41_9,P14H12,0,T12,TRUE
Lactobacillus_gasseri,P14H12,0,T12,TRUE
Blautia_obeum,P14H12,0.003439497849033649,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P14H12,2.747358748604885e-4,T12,TRUE
Adlercreutzia_equolifaciens,P14H12,0.0013616514924815022,T12,TRUE
Dysosmobacter_welbionis,P14H12,0,T12,TRUE
Hungatella_hathewayi,P16H0,0,T0,TRUE
Flavonifractor_plautii,P16H0,9.479712737619157e-5,T0,TRUE
Anaerostipes_hadrus,P16H0,8.7585774472217e-4,T0,TRUE
Actinomyces_SGB17132,P16H0,0,T0,TRUE
Blautia_wexlerae,P16H0,0.0010671448053205565,T0,TRUE
Bifidobacterium_pseudocatenulatum,P16H0,0.3960653323745281,T0,TRUE
Ruminococcus_sp_AF41_9,P16H0,0,T0,TRUE
Lactobacillus_gasseri,P16H0,0,T0,TRUE
Blautia_obeum,P16H0,0,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P16H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P16H0,0,T0,TRUE
Dysosmobacter_welbionis,P16H0,0,T0,TRUE
Hungatella_hathewayi,P16H12,0,T12,TRUE
Flavonifractor_plautii,P16H12,0,T12,TRUE
Anaerostipes_hadrus,P16H12,0.025878974990259984,T12,TRUE
Actinomyces_SGB17132,P16H12,0,T12,TRUE
Blautia_wexlerae,P16H12,0.04286998143667681,T12,TRUE
Bifidobacterium_pseudocatenulatum,P16H12,0.0023255601853432533,T12,TRUE
Ruminococcus_sp_AF41_9,P16H12,0,T12,TRUE
Lactobacillus_gasseri,P16H12,0,T12,TRUE
Blautia_obeum,P16H12,0.0061204244729049844,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P16H12,0,T12,TRUE
Adlercreutzia_equolifaciens,P16H12,0.0012131171463088265,T12,TRUE
Dysosmobacter_welbionis,P16H12,0,T12,TRUE
Hungatella_hathewayi,P17H0,0,T0,TRUE
Flavonifractor_plautii,P17H0,0,T0,TRUE
Anaerostipes_hadrus,P17H0,0,T0,TRUE
Actinomyces_SGB17132,P17H0,2.228342783564204e-4,T0,TRUE
Blautia_wexlerae,P17H0,0.00571909929338518,T0,TRUE
Bifidobacterium_pseudocatenulatum,P17H0,0,T0,TRUE
Ruminococcus_sp_AF41_9,P17H0,0,T0,TRUE
Lactobacillus_gasseri,P17H0,0,T0,TRUE
Blautia_obeum,P17H0,0,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P17H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P17H0,0,T0,TRUE
Dysosmobacter_welbionis,P17H0,0,T0,TRUE
Hungatella_hathewayi,P17H12,0,T12,TRUE
Flavonifractor_plautii,P17H12,0,T12,TRUE
Anaerostipes_hadrus,P17H12,0.031149166117006414,T12,TRUE
Actinomyces_SGB17132,P17H12,0,T12,TRUE
Blautia_wexlerae,P17H12,0.041073693258380436,T12,TRUE
Bifidobacterium_pseudocatenulatum,P17H12,0,T12,TRUE
Ruminococcus_sp_AF41_9,P17H12,0,T12,TRUE
Lactobacillus_gasseri,P17H12,0,T12,TRUE
Blautia_obeum,P17H12,9.714581164437438e-5,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P17H12,0,T12,TRUE
Adlercreutzia_equolifaciens,P17H12,0.002658131454159556,T12,TRUE
Dysosmobacter_welbionis,P17H12,0,T12,TRUE
Hungatella_hathewayi,P20H0,0.002115428471705296,T0,TRUE
Flavonifractor_plautii,P20H0,6.988293103661579e-4,T0,TRUE
Anaerostipes_hadrus,P20H0,0,T0,TRUE
Actinomyces_SGB17132,P20H0,0,T0,TRUE
Blautia_wexlerae,P20H0,0.005923462479719662,T0,TRUE
Bifidobacterium_pseudocatenulatum,P20H0,0,T0,TRUE
Ruminococcus_sp_AF41_9,P20H0,0,T0,TRUE
Lactobacillus_gasseri,P20H0,0,T0,TRUE
Blautia_obeum,P20H0,0,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P20H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P20H0,0,T0,TRUE
Dysosmobacter_welbionis,P20H0,3.9413841725178885e-6,T0,TRUE
Hungatella_hathewayi,P20H12,0,T12,TRUE
Flavonifractor_plautii,P20H12,3.0032412339354926e-4,T12,TRUE
Anaerostipes_hadrus,P20H12,0.02017286382164982,T12,TRUE
Actinomyces_SGB17132,P20H12,3.906897732329191e-5,T12,TRUE
Blautia_wexlerae,P20H12,3.5892758937848714e-4,T12,TRUE
Bifidobacterium_pseudocatenulatum,P20H12,0,T12,TRUE
Ruminococcus_sp_AF41_9,P20H12,0,T12,TRUE
Lactobacillus_gasseri,P20H12,0,T12,TRUE
Blautia_obeum,P20H12,0,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P20H12,1.0542659147926481e-4,T12,TRUE
Adlercreutzia_equolifaciens,P20H12,0,T12,TRUE
Dysosmobacter_welbionis,P20H12,0,T12,TRUE
Hungatella_hathewayi,P21H0,0,T0,TRUE
Flavonifractor_plautii,P21H0,1.5184282026128428e-4,T0,TRUE
Anaerostipes_hadrus,P21H0,0.023203672048551997,T0,TRUE
Actinomyces_SGB17132,P21H0,4.5094260379609596e-5,T0,TRUE
Blautia_wexlerae,P21H0,0.006153073613322832,T0,TRUE
Bifidobacterium_pseudocatenulatum,P21H0,0,T0,TRUE
Ruminococcus_sp_AF41_9,P21H0,0,T0,TRUE
Lactobacillus_gasseri,P21H0,0,T0,TRUE
Blautia_obeum,P21H0,0,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P21H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P21H0,0,T0,TRUE
Dysosmobacter_welbionis,P21H0,0,T0,TRUE
Hungatella_hathewayi,P21H12,0,T12,TRUE
Flavonifractor_plautii,P21H12,0,T12,TRUE
Anaerostipes_hadrus,P21H12,0.03019004779308406,T12,TRUE
Actinomyces_SGB17132,P21H12,0,T12,TRUE
Blautia_wexlerae,P21H12,0.0750893449536126,T12,TRUE
Bifidobacterium_pseudocatenulatum,P21H12,0,T12,TRUE
Ruminococcus_sp_AF41_9,P21H12,3.351138599943773e-5,T12,TRUE
Lactobacillus_gasseri,P21H12,0,T12,TRUE
Blautia_obeum,P21H12,0,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P21H12,0,T12,TRUE
Adlercreutzia_equolifaciens,P21H12,0,T12,TRUE
Dysosmobacter_welbionis,P21H12,0,T12,TRUE
Hungatella_hathewayi,P25H0,0,T0,TRUE
Flavonifractor_plautii,P25H0,0.006564904826439923,T0,TRUE
Anaerostipes_hadrus,P25H0,0,T0,TRUE
Actinomyces_SGB17132,P25H0,0,T0,TRUE
Blautia_wexlerae,P25H0,0,T0,TRUE
Bifidobacterium_pseudocatenulatum,P25H0,0,T0,TRUE
Ruminococcus_sp_AF41_9,P25H0,0,T0,TRUE
Lactobacillus_gasseri,P25H0,0,T0,TRUE
Blautia_obeum,P25H0,0.34210688425645785,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P25H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P25H0,0,T0,TRUE
Dysosmobacter_welbionis,P25H0,0,T0,TRUE
Hungatella_hathewayi,P25H12,8.046967232166317e-6,T12,TRUE
Flavonifractor_plautii,P25H12,0,T12,TRUE
Anaerostipes_hadrus,P25H12,0.017125812233466077,T12,TRUE
Actinomyces_SGB17132,P25H12,5.481267534953868e-6,T12,TRUE
Blautia_wexlerae,P25H12,0.01729503179076859,T12,TRUE
Bifidobacterium_pseudocatenulatum,P25H12,0.00422337494703871,T12,TRUE
Ruminococcus_sp_AF41_9,P25H12,3.148813264760733e-5,T12,TRUE
Lactobacillus_gasseri,P25H12,0,T12,TRUE
Blautia_obeum,P25H12,0.0020848642494121342,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P25H12,0,T12,TRUE
Adlercreutzia_equolifaciens,P25H12,0,T12,TRUE
Dysosmobacter_welbionis,P25H12,0,T12,TRUE
Hungatella_hathewayi,P26H0,0,T0,TRUE
Flavonifractor_plautii,P26H0,5.669166731949469e-4,T0,TRUE
Anaerostipes_hadrus,P26H0,1.4489098426901393e-5,T0,TRUE
Actinomyces_SGB17132,P26H0,0,T0,TRUE
Blautia_wexlerae,P26H0,0.0015714532344702037,T0,TRUE
Bifidobacterium_pseudocatenulatum,P26H0,0,T0,TRUE
Ruminococcus_sp_AF41_9,P26H0,0,T0,TRUE
Lactobacillus_gasseri,P26H0,0,T0,TRUE
Blautia_obeum,P26H0,0.003735117669897572,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P26H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P26H0,6.22540076477882e-5,T0,TRUE
Dysosmobacter_welbionis,P26H0,0,T0,TRUE
Hungatella_hathewayi,P26H12,0,T12,TRUE
Flavonifractor_plautii,P26H12,0,T12,TRUE
Anaerostipes_hadrus,P26H12,0.014462339343575641,T12,TRUE
Actinomyces_SGB17132,P26H12,0,T12,TRUE
Blautia_wexlerae,P26H12,0.02059924825645364,T12,TRUE
Bifidobacterium_pseudocatenulatum,P26H12,0.006181381660385625,T12,TRUE
Ruminococcus_sp_AF41_9,P26H12,0,T12,TRUE
Lactobacillus_gasseri,P26H12,0,T12,TRUE
Blautia_obeum,P26H12,0.0016574904931246123,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P26H12,0,T12,TRUE
Adlercreutzia_equolifaciens,P26H12,0,T12,TRUE
Dysosmobacter_welbionis,P26H12,0,T12,TRUE
Hungatella_hathewayi,P27H0,0,T0,TRUE
Flavonifractor_plautii,P27H0,0,T0,TRUE
Anaerostipes_hadrus,P27H0,0.00956384705585429,T0,TRUE
Actinomyces_SGB17132,P27H0,0.0052065804226134535,T0,TRUE
Blautia_wexlerae,P27H0,0.0015126879441693917,T0,TRUE
Bifidobacterium_pseudocatenulatum,P27H0,0.03040613736121345,T0,TRUE
Ruminococcus_sp_AF41_9,P27H0,0,T0,TRUE
Lactobacillus_gasseri,P27H0,0,T0,TRUE
Blautia_obeum,P27H0,1.3668051741018839e-5,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P27H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P27H0,0,T0,TRUE
Dysosmobacter_welbionis,P27H0,0,T0,TRUE
Hungatella_hathewayi,P27H12,0,T12,TRUE
Flavonifractor_plautii,P27H12,0,T12,TRUE
Anaerostipes_hadrus,P27H12,0.011001348505524627,T12,TRUE
Actinomyces_SGB17132,P27H12,0,T12,TRUE
Blautia_wexlerae,P27H12,0.004315126862709105,T12,TRUE
Bifidobacterium_pseudocatenulatum,P27H12,0.0591564705731438,T12,TRUE
Ruminococcus_sp_AF41_9,P27H12,0,T12,TRUE
Lactobacillus_gasseri,P27H12,0,T12,TRUE
Blautia_obeum,P27H12,1.2634789535397332e-4,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P27H12,0,T12,TRUE
Adlercreutzia_equolifaciens,P27H12,0,T12,TRUE
Dysosmobacter_welbionis,P27H12,0,T12,TRUE
Hungatella_hathewayi,P42H0,0.001245383888854592,T0,TRUE
Flavonifractor_plautii,P42H0,0,T0,TRUE
Anaerostipes_hadrus,P42H0,0.0012736991158357708,T0,TRUE
Actinomyces_SGB17132,P42H0,5.313054607798864e-4,T0,TRUE
Blautia_wexlerae,P42H0,0.035837112342668204,T0,TRUE
Bifidobacterium_pseudocatenulatum,P42H0,0,T0,TRUE
Ruminococcus_sp_AF41_9,P42H0,0,T0,TRUE
Lactobacillus_gasseri,P42H0,0,T0,TRUE
Blautia_obeum,P42H0,0,T0,TRUE
Clostridium_sp_1001270J_160509_D11,P42H0,0,T0,TRUE
Adlercreutzia_equolifaciens,P42H0,0,T0,TRUE
Dysosmobacter_welbionis,P42H0,0,T0,TRUE
Hungatella_hathewayi,P42H12,0,T12,TRUE
Flavonifractor_plautii,P42H12,0,T12,TRUE
Anaerostipes_hadrus,P42H12,0.013363564443646982,T12,TRUE
Actinomyces_SGB17132,P42H12,1.4419587149603217e-4,T12,TRUE
Blautia_wexlerae,P42H12,0.05088015485288161,T12,TRUE
Bifidobacterium_pseudocatenulatum,P42H12,0.014099006886277196,T12,TRUE
Ruminococcus_sp_AF41_9,P42H12,0,T12,TRUE
Lactobacillus_gasseri,P42H12,0,T12,TRUE
Blautia_obeum,P42H12,0.009012024478499754,T12,TRUE
Clostridium_sp_1001270J_160509_D11,P42H12,8.767021990957854e-4,T12,TRUE
Adlercreutzia_equolifaciens,P42H12,0.011796222742385811,T12,TRUE
Dysosmobacter_welbionis,P42H12,0,T12,TRUE
