FeatureID	A10E0	A10E12	A10H0	A10H12	A12E0	A12E12	A12H0	A12H12	A13E0	A13E12	A13H0	A13H12	A16E0	A16E12	A16H0	A16H12	A17E0	A17E12	A17H0	A17H12	A19E0	A19E12	A19H0	A19H12	A1E0	A1E12	A1H0	A1H12	A20E0	A20E12	A20H0	A20H12	A22E0	A22E12	A22H0	A22H12	A24E0	A24E12	A24H0	A24H12	A25E0	A25E12	A25H0	A25H12	A26E0	A26E12	A26H0	A26H12	A27E0	A27E12	A27H0	A27H12	A28E0	A28E12	A28H0	A28H12	A30E0	A30E12	A30H0	A30H12	A3E0	A3E12	A3H0	A3H12	A4E0	A4E12	A4H0	A4H12	A6E0	A6E12	A6H0	A6H12	A7E0	A7E12	A7H0	A7H12	A8E0	A8E12	A8H0	A8H12	A9E0	A9E12	A9H0	A9H12	P11E0	P11E12	P11H0	P11H12	P14E0	P14E12	P14H0	P14H12	P16E0	P16E12	P16H0	P16H12	P17E0	P17E12	P17H0	P17H12	P20E0	P20E12	P20H0	P20H12	P21E0	P21E12	P21H0	P21H12	P25E0	P25E12	P25H0	P25H12	P26E0	P26E12	P26H0	P26H12	P27E0	P27E12	P27H0	P27H12	P2E0	P2E12	P2H0	P2H12	P3E0	P3E12	P3H0	P3H12	P42E0	P42E12	P42H0	P42H12	P4E0	P4E12	P4H0	P4H12	P5E0	P5E12	P5H0	P5H12
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_eligens|t__SGB5082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3660.0	7100.0	0.0	0.0	997040.0	38890.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4140.0	0.0	0.0	0.0	135190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182650.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1020.0	0.0	0.0	174570.0	869130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54620.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2797610.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis|t__SGB109702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78590.0	243730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13570.0	0.0	0.0	0.0	0.0	47260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52550.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3433|s__GGB3433_SGB4573|t__SGB4573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2690.0	0.0	0.0	0.0	98540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11660.0	4264920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6550.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1829230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	797250.0	294330.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae|t__SGB9712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16530.0	0.0	398540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2802530.0	0.0	0.0	0.0	0.0	0.0	41730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203480.0	402270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6574670.0	12590.0	0.0	0.0	0.0	0.0	0.0	2230520.0	174590.0	0.0	2760.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Lactobacillus_timonensis|t__SGB29591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_haemolysans|t__SGB7285_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020.0	0.0	0.0	0.0	0.0	0.0	0.0	22674000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	989460.0	0.0	0.0	0.0	0.0	0.0	0.0	36130.0	8753150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92330.0	6960.0	0.0	0.0	54200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8318260.0	0.0	0.0	252690.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1941770.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3857180.0	0.0	0.0	9080.0	311320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10354750.0	153880.0	0.0	0.0	193000.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus|t__SGB97158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1490.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1303470.0	146140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173200.0	0.0	0.0	0.0	0.0	0.0	0.0	54060.0	0.0	50350.0	0.0	0.0	0.0	0.0	0.0	0.0	4030.0	0.0	0.0	0.0	131920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5829880.0	0.0	0.0	0.0	8491810.0	0.0	0.0	0.0	0.0	0.0	3240.0	0.0	612720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8910.0	1267940.0	974170.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanoperiomorbia|o__Candidatus_Nanoperiomorbales|f__Candidatus_Nanoperiomorbaceae|g__Candidatus_Nanoperiomorbus|s__Candidatus_Nanoperiomorbus_periodonticus|t__SGB19800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1070.0	90840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51500.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Cryptobacterium|s__Cryptobacterium_curtum|t__SGB962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	350.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2660.0	0.0	0.0	78410.0	46230.0	0.0	0.0	391390.0	0.0	0.0	0.0	0.0	15110.0	0.0	0.0	0.0	0.0	0.0	0.0	95610.0	24680.0	0.0	0.0	0.0	2380.0	0.0	0.0	14720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6420.0	0.0	0.0	0.0	22150.0	0.0	0.0	0.0	4020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138630.0	511890.0	0.0	0.0	200650.0	0.0	0.0	0.0	173250.0	2790.0	0.0	0.0	13400.0	0.0	0.0	0.0	2550.0	0.0	0.0	0.0	0.0	35770.0	0.0	0.0	1300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16910.0	0.0	0.0	0.0	0.0	0.0	0.0	10730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81080.0	0.0	0.0	0.0	16830.0	0.0	0.0	32130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2660.0	0.0	0.0	78410.0	46230.0	0.0	0.0	391390.0	0.0	0.0	0.0	0.0	15110.0	0.0	0.0	0.0	0.0	0.0	0.0	95610.0	24680.0	0.0	0.0	0.0	2380.0	0.0	0.0	14720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6420.0	0.0	0.0	0.0	22150.0	0.0	0.0	0.0	4020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138630.0	511890.0	0.0	0.0	200650.0	0.0	0.0	0.0	173250.0	2790.0	0.0	0.0	13400.0	0.0	0.0	0.0	2550.0	0.0	0.0	0.0	0.0	35770.0	0.0	0.0	1300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16910.0	0.0	0.0	0.0	0.0	0.0	0.0	10730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81080.0	0.0	0.0	0.0	16830.0	0.0	0.0	32130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2660.0	0.0	0.0	78410.0	46230.0	0.0	0.0	391390.0	0.0	0.0	0.0	0.0	15110.0	0.0	0.0	0.0	0.0	0.0	0.0	95610.0	24680.0	0.0	0.0	0.0	2380.0	0.0	0.0	14720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6420.0	0.0	0.0	0.0	22150.0	0.0	0.0	0.0	4020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138630.0	511890.0	0.0	0.0	200650.0	0.0	0.0	0.0	173250.0	2790.0	0.0	0.0	13400.0	0.0	0.0	0.0	2550.0	0.0	0.0	0.0	0.0	35770.0	0.0	0.0	1300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16910.0	0.0	0.0	0.0	0.0	0.0	0.0	10730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81080.0	0.0	0.0	0.0	16830.0	0.0	0.0	32130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Lentihominibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	306360.0	0.0	0.0	0.0	0.0	0.0	0.0	150130.0	0.0	0.0	0.0	97700.0	23330.0	0.0	0.0	36470.0	228000.0	0.0	0.0	2480.0	0.0	0.0	0.0	0.0	58090.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26310.0	0.0	0.0	0.0	109450.0	0.0	0.0	171910.0	887870.0	0.0	0.0	0.0	0.0	0.0	0.0	120800.0	159270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6820.0	481210.0	0.0	0.0	0.0	304850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10620.0	0.0	0.0	664540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41780.0	125320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28260.0	65050.0	0.0	0.0	0.0	50390.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206680.0	0.0	0.0	138010.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	529970.0	0.0	12680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Jutongia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173490.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98350.0	227980.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17240.0	0.0	0.0	0.0	37710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133500.0	549880.0	0.0	0.0	0.0	376300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	741520.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68620.0	266460.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	779170.0	176290.0	0.0	0.0	11580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	465130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29750.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18380.0	36570.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6280.0	0.0	0.0	38000.0	27920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	440380.0	0.0	0.0	210010.0	54930.0	0.0	0.0	298890.0	95240.0	0.0	0.0	42440.0	1390.0	0.0	0.0	0.0	20320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	816770.0	38500.0	0.0	0.0	0.0	17620.0	0.0	0.0	2570.0	41610.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95180.0	35420.0	0.0	0.0	6070.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10430.0	11120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141370.0	0.0	0.0	56970.0	325910.0	0.0	0.0	0.0	0.0	0.0	0.0	25730.0	5500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3570.0	0.0	0.0	0.0	0.0	640.0
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292|g__GGB3109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2660.0	0.0	0.0	78410.0	46230.0	0.0	0.0	391390.0	0.0	0.0	0.0	0.0	15110.0	0.0	0.0	0.0	0.0	0.0	0.0	95610.0	24680.0	0.0	0.0	0.0	2380.0	0.0	0.0	14720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6420.0	0.0	0.0	0.0	22150.0	0.0	0.0	0.0	4020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138630.0	511890.0	0.0	0.0	200650.0	0.0	0.0	0.0	173250.0	2790.0	0.0	0.0	13400.0	0.0	0.0	0.0	2550.0	0.0	0.0	0.0	0.0	35770.0	0.0	0.0	1300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16910.0	0.0	0.0	0.0	0.0	0.0	0.0	10730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81080.0	0.0	0.0	0.0	16830.0	0.0	0.0	32130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9428270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43510.0	58730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13200.0	0.0	0.0	0.0	0.0	0.0	0.0	7380.0	62110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21339760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_callidus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1017120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	246530.0	0.0	0.0	798930.0	644140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151270.0	61700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245860.0	0.0	0.0	0.0	0.0	0.0
